gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GGA1,1.5024546453408925,-2.634003032296173,0.7627108416646476,-3.453475273207542,5.534130358484965e-4,0.042858765109600225
SH3BP1,1.656608756123377,-2.821160148903118,0.8985796155115733,-3.139577284197566,0.0016919177965320884,0.057996723156534376
HPS4,1.0821951028249,-2.07985891063418,0.8599282755366642,-2.4186423098323884,0.015578550542714684,0.13798199576555273
TRIOBP,4.971795087115909,-1.382161550198087,0.6418159994972417,-2.153516819899762,0.0312780836450699,0.18616581055030001
TFIP11,0.9144217154394733,-2.528584391329629,1.2465494359929328,-2.028466997231841,0.042512608304717384,NA
EIF3L,8.177976047723703,-2.15736619589546,0.7167935000570577,-3.0097457576327504,0.0026146645506043707,0.06873885098081363
POLR2F,2.394352942785923,-2.112612003028842,0.7307264072558158,-2.8911121618863977,0.003838810876881066,0.07860589854777845
DDX17,14.029647606351059,-1.5178254973667031,0.45079640123914877,-3.366986722153295,7.599434721389302e-4,0.04438599808706593
TOMM22,3.312327114932504,-2.1465435072755064,0.6719220623335274,-3.194631680675503,0.0014000939706095704,0.05597319059939701
XBP1,2.8139988908887545,-2.019051648562337,0.6169378128664585,-3.272698814133764,0.0010652592446584327,0.05008053128460364
RTCB,2.069720677600862,-1.8230259595836351,0.7518648346068296,-2.424672461955139,0.01532220372425814,0.1377156392420898
TOM1,1.2536942483130276,-2.6491550718871295,0.8796223518913987,-3.011695946778537,0.0025979267186289155,0.06873885098081363
HMOX1,3.202557762913815,-2.632548934300234,0.8246369486712933,-3.192373248060206,0.0014110886110994289,0.05597319059939701
TSPO,27.718335214840884,-1.966556342600719,0.8160131356924126,-2.4099567232236216,0.015954412885663707,0.13958442403314983
RPL3,54.189116998384215,-1.8764244691243817,0.7504234577569366,-2.5004874910668886,0.012402251282076301,0.12423815332151367
SYNGR1,1.0047788896253627,-3.508492829849268,1.1178725355334729,-3.1385446178574727,0.0016978908402303424,NA
EIF3D,4.591846700182041,-1.7034321364154363,0.4651062056602888,-3.6624584141962933,2.4980631529572186e-4,0.030901205182068993
TNRC6B,8.86080835068427,-2.099549627814879,0.7303797145023869,-2.874600137608309,0.004045394657373134,0.08021302492164362
KIAA0930,2.2941609253473776,-1.7838014115386525,0.8210947390236635,-2.172467227910523,0.029820438961077195,0.18357567576333392
CSF2RB,1.698223778493166,-2.5501338885359512,1.1699232676183866,-2.1797445688273727,0.029276400869618795,0.1821933161261098
IL2RB,1.097388310481628,-2.484411758439122,1.1163478243932905,-2.225481793534504,0.0260489120186835,0.17284277112231872
RBX1,120.26032909629348,0.9553777111854347,0.47378457105678184,2.016481265007119,0.043749675361406455,0.22625038214517948
ACO2,1.5464013668052468,-1.9029628159165781,0.8397845644809818,-2.2660130900270596,0.023450581797558614,0.16418024510723792
GZMH,8.190224701032978,-2.397824892551417,1.1569593047091165,-2.072523106726109,0.038216683637391294,0.20828258597511345
GZMB,7.436031887268177,-2.466199971501013,1.1614365203878745,-2.1234048768135847,0.033719938897993344,0.19459537875539307
RBM23,2.514459680959262,-1.712355192417799,0.847006840365262,-2.021654502435146,0.04321205724620908,0.22477874305229062
DDHD1,1.9415325192882602,-1.9049689465357018,0.7177626866966175,-2.6540373048688313,0.007953503340403114,0.1063102019855237
CNIH1,1.960629021231377,-2.6023774222301976,0.8230811403639221,-3.1617507613885634,0.0015682372816497113,0.05620209754481066
CGRRF1,16.179843550945783,1.3862297915815132,0.6615582725850399,2.095400887611636,0.03613537069715004,0.20239033962787695
